timestamp,equity
2026-01-29T14:45:00+00:00,977.57
2026-01-29T15:00:00+00:00,977.57
2026-01-29T15:15:00+00:00,977.57
2026-01-29T15:30:00+00:00,977.57
2026-01-29T15:45:00+00:00,977.57
2026-01-29T16:00:00+00:00,977.57
2026-01-29T16:15:00+00:00,977.57
2026-01-29T16:30:00+00:00,977.57
2026-01-29T16:45:00+00:00,977.57
2026-01-29T17:00:00+00:00,977.57
2026-01-29T17:15:00+00:00,977.57
2026-01-29T17:30:00+00:00,977.57
2026-01-29T17:45:00+00:00,977.57
2026-01-29T18:00:00+00:00,977.57
2026-01-29T18:15:00+00:00,977.57
2026-01-29T18:30:00+00:00,977.57
2026-01-29T18:45:00+00:00,977.57
2026-01-29T19:00:00+00:00,977.57
2026-01-29T19:15:00+00:00,977.57
2026-01-29T19:30:00+00:00,977.57
2026-01-29T19:45:00+00:00,977.57
2026-01-29T20:00:00+00:00,977.57
2026-01-29T20:15:00+00:00,977.57
2026-01-29T20:30:00+00:00,977.57
2026-01-29T20:45:00+00:00,977.57
2026-01-29T21:00:00+00:00,977.57
2026-01-29T21:15:00+00:00,977.57
2026-01-29T21:30:00+00:00,977.57
2026-01-29T21:45:00+00:00,977.57
2026-01-29T22:00:00+00:00,977.57
2026-01-29T22:15:00+00:00,977.57
2026-01-29T22:30:00+00:00,977.57
2026-01-29T22:45:00+00:00,977.57
2026-01-29T23:00:00+00:00,977.57
2026-01-29T23:15:00+00:00,977.57
2026-01-29T23:30:00+00:00,977.57
2026-01-29T23:45:00+00:00,977.57
2026-01-30T00:00:00+00:00,977.57
2026-01-30T00:15:00+00:00,977.57
2026-01-30T00:30:00+00:00,977.57
2026-01-30T00:45:00+00:00,977.57
2026-01-30T01:00:00+00:00,977.57
2026-01-30T01:15:00+00:00,977.57
2026-01-30T01:30:00+00:00,977.57
2026-01-30T01:45:00+00:00,977.57
2026-01-30T02:00:00+00:00,977.57
2026-01-30T02:15:00+00:00,977.57
2026-01-30T02:30:00+00:00,977.57
2026-01-30T02:45:00+00:00,977.57
2026-01-30T03:00:00+00:00,977.57
2026-01-30T03:15:00+00:00,977.57
2026-01-30T03:30:00+00:00,977.57
2026-01-30T03:45:00+00:00,977.57
2026-01-30T04:00:00+00:00,977.57
2026-01-30T04:15:00+00:00,977.57
2026-01-30T04:30:00+00:00,977.57
2026-01-30T04:45:00+00:00,977.57
2026-01-30T05:00:00+00:00,977.57
2026-01-30T05:15:00+00:00,977.57
2026-01-30T05:30:00+00:00,977.57
2026-01-30T05:45:00+00:00,977.57
2026-01-30T06:00:00+00:00,977.57
2026-01-30T06:15:00+00:00,977.57
2026-01-30T06:30:00+00:00,977.57
2026-01-30T06:45:00+00:00,977.47
2026-01-30T07:00:00+00:00,976.6
2026-01-30T07:15:00+00:00,976.67
2026-01-30T07:30:00+00:00,977.97
2026-01-30T07:45:00+00:00,976.32
2026-01-30T08:00:00+00:00,978.0
2026-01-30T08:15:00+00:00,977.38
2026-01-30T08:30:00+00:00,980.48
2026-01-30T08:45:00+00:00,980.03
2026-01-30T09:00:00+00:00,982.03
2026-01-30T09:15:00+00:00,982.1
2026-01-30T09:30:00+00:00,982.52
2026-01-30T09:45:00+00:00,982.42
2026-01-30T10:00:00+00:00,981.26
2026-01-30T10:15:00+00:00,980.56
2026-01-30T10:30:00+00:00,979.01
2026-01-30T10:45:00+00:00,977.18
2026-01-30T11:00:00+00:00,976.97
2026-01-30T11:15:00+00:00,976.7
2026-01-30T11:30:00+00:00,977.02
2026-01-30T11:45:00+00:00,975.87
2026-01-30T12:00:00+00:00,975.87
2026-01-30T12:15:00+00:00,975.87
2026-01-30T12:30:00+00:00,975.87
2026-01-30T12:45:00+00:00,975.87
2026-01-30T13:00:00+00:00,975.87
2026-01-30T13:15:00+00:00,975.87
2026-01-30T13:30:00+00:00,975.87
2026-01-30T13:45:00+00:00,975.77
2026-01-30T14:00:00+00:00,974.16
2026-01-30T14:15:00+00:00,972.99
2026-01-30T14:30:00+00:00,972.99
2026-01-30T14:45:00+00:00,972.99
2026-01-30T15:00:00+00:00,972.89
2026-01-30T15:15:00+00:00,972.02
2026-01-30T15:30:00+00:00,971.31
2026-01-30T15:45:00+00:00,971.78
2026-01-30T16:00:00+00:00,972.71
2026-01-30T16:15:00+00:00,974.18
2026-01-30T16:30:00+00:00,973.8
2026-01-30T16:45:00+00:00,974.79
2026-01-30T17:00:00+00:00,977.44
2026-01-30T17:15:00+00:00,976.91
2026-01-30T17:30:00+00:00,978.13
2026-01-30T17:45:00+00:00,978.3
2026-01-30T18:00:00+00:00,979.34
2026-01-30T18:15:00+00:00,979.34
2026-01-30T18:30:00+00:00,979.34
2026-01-30T18:45:00+00:00,979.24
2026-01-30T19:00:00+00:00,978.6
2026-01-30T19:15:00+00:00,978.8
2026-01-30T19:30:00+00:00,977.12
2026-01-30T19:45:00+00:00,977.25
2026-01-30T20:00:00+00:00,978.11
2026-01-30T20:15:00+00:00,978.66
2026-01-30T20:30:00+00:00,979.98
2026-01-30T20:45:00+00:00,980.26
2026-01-30T21:00:00+00:00,980.52
2026-01-30T21:15:00+00:00,979.33
2026-01-30T21:30:00+00:00,979.97
2026-01-30T21:45:00+00:00,978.98
2026-01-30T22:00:00+00:00,979.24
2026-01-30T22:15:00+00:00,979.17
2026-01-30T22:30:00+00:00,979.05
2026-01-30T22:45:00+00:00,979.12
2026-01-30T23:00:00+00:00,979.34
2026-01-30T23:15:00+00:00,979.13
2026-01-30T23:30:00+00:00,978.6
2026-01-30T23:45:00+00:00,978.49
2026-01-31T00:00:00+00:00,977.94
2026-01-31T00:15:00+00:00,977.52
2026-01-31T00:30:00+00:00,978.35
2026-01-31T00:45:00+00:00,978.72
2026-01-31T01:00:00+00:00,978.3
2026-01-31T01:15:00+00:00,977.62
2026-01-31T01:30:00+00:00,978.27
2026-01-31T01:45:00+00:00,978.55
2026-01-31T02:00:00+00:00,979.26
2026-01-31T02:15:00+00:00,979.09
2026-01-31T02:30:00+00:00,978.7
2026-01-31T02:45:00+00:00,979.04
2026-01-31T03:00:00+00:00,979.19
2026-01-31T03:15:00+00:00,979.08
2026-01-31T03:30:00+00:00,979.48
2026-01-31T03:45:00+00:00,978.45
2026-01-31T04:00:00+00:00,977.94
2026-01-31T04:15:00+00:00,978.44
2026-01-31T04:30:00+00:00,978.48
2026-01-31T04:45:00+00:00,978.49
2026-01-31T05:00:00+00:00,978.25
2026-01-31T05:15:00+00:00,978.41
2026-01-31T05:30:00+00:00,978.48
2026-01-31T05:45:00+00:00,978.39
2026-01-31T06:00:00+00:00,978.56
2026-01-31T06:15:00+00:00,978.7
2026-01-31T06:30:00+00:00,978.81
2026-01-31T06:45:00+00:00,978.44
2026-01-31T07:00:00+00:00,978.56
2026-01-31T07:15:00+00:00,978.41
2026-01-31T07:30:00+00:00,978.46
2026-01-31T07:45:00+00:00,978.31
2026-01-31T08:00:00+00:00,978.26
2026-01-31T08:15:00+00:00,978.26
2026-01-31T08:30:00+00:00,978.3
2026-01-31T08:45:00+00:00,978.23
2026-01-31T09:00:00+00:00,978.41
2026-01-31T09:15:00+00:00,978.54
2026-01-31T09:30:00+00:00,978.91
2026-01-31T09:45:00+00:00,979.04
2026-01-31T10:00:00+00:00,979.19
2026-01-31T10:15:00+00:00,978.84
2026-01-31T10:30:00+00:00,978.91
2026-01-31T10:45:00+00:00,978.83
2026-01-31T11:00:00+00:00,978.9
2026-01-31T11:15:00+00:00,978.8
2026-01-31T11:30:00+00:00,978.92
2026-01-31T11:45:00+00:00,979.01
2026-01-31T12:00:00+00:00,978.42
2026-01-31T12:15:00+00:00,978.25
2026-01-31T12:30:00+00:00,978.49
2026-01-31T12:45:00+00:00,978.31
2026-01-31T13:00:00+00:00,978.54
2026-01-31T13:15:00+00:00,978.59
2026-01-31T13:30:00+00:00,978.76
2026-01-31T13:45:00+00:00,978.63
2026-01-31T14:00:00+00:00,978.6
2026-01-31T14:15:00+00:00,979.49
2026-01-31T14:30:00+00:00,979.25
2026-01-31T14:45:00+00:00,979.33
2026-01-31T15:00:00+00:00,979.18
2026-01-31T15:15:00+00:00,979.09
2026-01-31T15:30:00+00:00,979.07
2026-01-31T15:45:00+00:00,979.23
2026-01-31T16:00:00+00:00,979.46
2026-01-31T16:15:00+00:00,979.4
2026-01-31T16:30:00+00:00,979.48
2026-01-31T16:45:00+00:00,979.67
2026-01-31T17:00:00+00:00,980.35
2026-01-31T17:15:00+00:00,979.99
2026-01-31T17:30:00+00:00,980.93
2026-01-31T17:45:00+00:00,980.28
2026-01-31T18:00:00+00:00,980.16
2026-01-31T18:15:00+00:00,980.34
2026-01-31T18:30:00+00:00,980.53
2026-01-31T18:45:00+00:00,979.62
2026-01-31T19:00:00+00:00,979.77
2026-01-31T19:15:00+00:00,979.71
2026-01-31T19:30:00+00:00,979.62
2026-01-31T19:45:00+00:00,979.25
2026-01-31T20:00:00+00:00,979.89
2026-01-31T20:15:00+00:00,980.46
2026-01-31T20:30:00+00:00,979.98
2026-01-31T20:45:00+00:00,979.85
2026-01-31T21:00:00+00:00,979.6
2026-01-31T21:15:00+00:00,979.52
2026-01-31T21:30:00+00:00,979.39
2026-01-31T21:45:00+00:00,979.59
2026-01-31T22:00:00+00:00,979.63
2026-01-31T22:15:00+00:00,979.86
2026-01-31T22:30:00+00:00,980.42
2026-01-31T22:45:00+00:00,980.19
2026-01-31T23:00:00+00:00,979.81
2026-01-31T23:15:00+00:00,979.39
2026-01-31T23:30:00+00:00,979.55
2026-01-31T23:45:00+00:00,979.4
2026-02-01T00:00:00+00:00,979.44
2026-02-01T00:15:00+00:00,979.38
2026-02-01T00:30:00+00:00,979.2
2026-02-01T00:45:00+00:00,979.11
2026-02-01T01:00:00+00:00,979.54
2026-02-01T01:15:00+00:00,979.43
2026-02-01T01:30:00+00:00,979.19
2026-02-01T01:45:00+00:00,979.5
2026-02-01T02:00:00+00:00,979.37
2026-02-01T02:15:00+00:00,979.42
2026-02-01T02:30:00+00:00,979.56
2026-02-01T02:45:00+00:00,979.51
2026-02-01T03:00:00+00:00,979.5
2026-02-01T03:15:00+00:00,979.49
2026-02-01T03:30:00+00:00,979.52
2026-02-01T03:45:00+00:00,979.33
2026-02-01T04:00:00+00:00,979.48
2026-02-01T04:15:00+00:00,979.63
2026-02-01T04:30:00+00:00,979.58
2026-02-01T04:45:00+00:00,979.59
2026-02-01T05:00:00+00:00,979.54
2026-02-01T05:15:00+00:00,979.37
2026-02-01T05:30:00+00:00,979.49
2026-02-01T05:45:00+00:00,979.27
2026-02-01T06:00:00+00:00,979.29
2026-02-01T06:15:00+00:00,979.29
2026-02-01T06:30:00+00:00,979.51
2026-02-01T06:45:00+00:00,979.54
2026-02-01T07:00:00+00:00,979.51
2026-02-01T07:15:00+00:00,979.54
2026-02-01T07:30:00+00:00,979.38
2026-02-01T07:45:00+00:00,979.25
2026-02-01T08:00:00+00:00,979.54
2026-02-01T08:15:00+00:00,979.37
2026-02-01T08:30:00+00:00,979.23
2026-02-01T08:45:00+00:00,979.43
2026-02-01T09:00:00+00:00,979.49
2026-02-01T09:15:00+00:00,979.46
2026-02-01T09:30:00+00:00,979.4
2026-02-01T09:45:00+00:00,979.42
2026-02-01T10:00:00+00:00,979.45
2026-02-01T10:15:00+00:00,979.44
2026-02-01T10:30:00+00:00,979.44
2026-02-01T10:45:00+00:00,979.45
2026-02-01T11:00:00+00:00,979.46
2026-02-01T11:15:00+00:00,979.45
2026-02-01T11:30:00+00:00,979.46
2026-02-01T11:45:00+00:00,979.46
2026-02-01T12:00:00+00:00,979.6
2026-02-01T12:15:00+00:00,979.69
2026-02-01T12:30:00+00:00,979.77
2026-02-01T12:45:00+00:00,979.77
2026-02-01T13:00:00+00:00,979.58
2026-02-01T13:15:00+00:00,979.79
2026-02-01T13:30:00+00:00,979.8
2026-02-01T13:45:00+00:00,979.83
2026-02-01T14:00:00+00:00,979.87
2026-02-01T14:15:00+00:00,979.92
2026-02-01T14:30:00+00:00,980.06
2026-02-01T14:45:00+00:00,980.28
2026-02-01T15:00:00+00:00,981.02
2026-02-01T15:15:00+00:00,980.89
2026-02-01T15:30:00+00:00,980.61
2026-02-01T15:45:00+00:00,980.07
2026-02-01T16:00:00+00:00,981.14
2026-02-01T16:15:00+00:00,981.4
2026-02-01T16:30:00+00:00,981.28
2026-02-01T16:45:00+00:00,981.31
2026-02-01T17:00:00+00:00,980.76
2026-02-01T17:15:00+00:00,980.89
2026-02-01T17:30:00+00:00,980.66
2026-02-01T17:45:00+00:00,980.32
2026-02-01T18:00:00+00:00,980.18
2026-02-01T18:15:00+00:00,980.71
2026-02-01T18:30:00+00:00,980.8
2026-02-01T18:45:00+00:00,980.74
2026-02-01T19:00:00+00:00,980.88
2026-02-01T19:15:00+00:00,980.99
2026-02-01T19:30:00+00:00,980.88
2026-02-01T19:45:00+00:00,981.09
2026-02-01T20:00:00+00:00,981.96
2026-02-01T20:15:00+00:00,982.37
2026-02-01T20:30:00+00:00,982.02
2026-02-01T20:45:00+00:00,982.39
2026-02-01T21:00:00+00:00,982.54
2026-02-01T21:15:00+00:00,982.13
2026-02-01T21:30:00+00:00,982.24
2026-02-01T21:45:00+00:00,982.52
2026-02-01T22:00:00+00:00,981.8
2026-02-01T22:15:00+00:00,980.72
2026-02-01T22:30:00+00:00,981.21
2026-02-01T22:45:00+00:00,981.23
2026-02-01T23:00:00+00:00,985.11
2026-02-01T23:15:00+00:00,985.47
2026-02-01T23:30:00+00:00,984.45
2026-02-01T23:45:00+00:00,985.17
2026-02-02T00:00:00+00:00,983.15
2026-02-02T00:15:00+00:00,983.04
2026-02-02T00:30:00+00:00,983.99
2026-02-02T00:45:00+00:00,984.92
2026-02-02T01:00:00+00:00,987.79
2026-02-02T01:15:00+00:00,985.54
2026-02-02T01:30:00+00:00,984.48
2026-02-02T01:45:00+00:00,983.51
2026-02-02T02:00:00+00:00,983.7
2026-02-02T02:15:00+00:00,983.58
2026-02-02T02:30:00+00:00,982.59
2026-02-02T02:45:00+00:00,985.6
2026-02-02T03:00:00+00:00,986.36
2026-02-02T03:15:00+00:00,986.45
2026-02-02T03:30:00+00:00,988.54
2026-02-02T03:45:00+00:00,988.94
2026-02-02T04:00:00+00:00,988.38
2026-02-02T04:15:00+00:00,988.09
2026-02-02T04:30:00+00:00,987.66
2026-02-02T04:45:00+00:00,988.05
2026-02-02T05:00:00+00:00,988.54
2026-02-02T05:15:00+00:00,988.58
2026-02-02T05:30:00+00:00,990.54
2026-02-02T05:45:00+00:00,991.54
2026-02-02T06:00:00+00:00,991.54
2026-02-02T06:15:00+00:00,991.54
2026-02-02T06:30:00+00:00,991.54
2026-02-02T06:45:00+00:00,991.54
2026-02-02T07:00:00+00:00,991.44
2026-02-02T07:15:00+00:00,990.59
2026-02-02T07:30:00+00:00,989.76
2026-02-02T07:45:00+00:00,989.81
2026-02-02T08:00:00+00:00,987.42
2026-02-02T08:15:00+00:00,987.42
2026-02-02T08:30:00+00:00,987.42
2026-02-02T08:45:00+00:00,987.42
2026-02-02T09:00:00+00:00,987.42
2026-02-02T09:15:00+00:00,987.42
2026-02-02T09:30:00+00:00,987.42
2026-02-02T09:45:00+00:00,987.42
2026-02-02T10:00:00+00:00,987.42
2026-02-02T10:15:00+00:00,987.42
2026-02-02T10:30:00+00:00,987.42
2026-02-02T10:45:00+00:00,987.42
2026-02-02T11:00:00+00:00,987.42
2026-02-02T11:15:00+00:00,987.42
2026-02-02T11:30:00+00:00,987.42
2026-02-02T11:45:00+00:00,987.42
2026-02-02T12:00:00+00:00,987.42
2026-02-02T12:15:00+00:00,987.42
2026-02-02T12:30:00+00:00,987.42
2026-02-02T12:45:00+00:00,987.42
2026-02-02T13:00:00+00:00,987.42
2026-02-02T13:15:00+00:00,987.42
2026-02-02T13:30:00+00:00,987.42
2026-02-02T13:45:00+00:00,987.42
2026-02-02T14:00:00+00:00,987.42
2026-02-02T14:15:00+00:00,987.42
2026-02-02T14:30:00+00:00,987.42
2026-02-02T14:45:00+00:00,987.42
2026-02-02T15:00:00+00:00,987.42
2026-02-02T15:15:00+00:00,987.42
2026-02-02T15:30:00+00:00,987.42
2026-02-02T15:45:00+00:00,987.32
2026-02-02T16:00:00+00:00,983.74
2026-02-02T16:15:00+00:00,985.08
2026-02-02T16:30:00+00:00,985.25
2026-02-02T16:45:00+00:00,985.41
2026-02-02T17:00:00+00:00,983.24
2026-02-02T17:15:00+00:00,985.23
2026-02-02T17:30:00+00:00,984.98
2026-02-02T17:45:00+00:00,984.93
2026-02-02T18:00:00+00:00,986.99
2026-02-02T18:15:00+00:00,987.21
2026-02-02T18:30:00+00:00,985.88
2026-02-02T18:45:00+00:00,985.8
2026-02-02T19:00:00+00:00,986.27
2026-02-02T19:15:00+00:00,986.54
2026-02-02T19:30:00+00:00,983.86
2026-02-02T19:45:00+00:00,984.37
2026-02-02T20:00:00+00:00,983.96
2026-02-02T20:15:00+00:00,985.04
2026-02-02T20:30:00+00:00,984.63
2026-02-02T20:45:00+00:00,985.91
2026-02-02T21:00:00+00:00,984.83
2026-02-02T21:15:00+00:00,984.45
2026-02-02T21:30:00+00:00,985.11
2026-02-02T21:45:00+00:00,985.42
2026-02-02T22:00:00+00:00,985.46
2026-02-02T22:15:00+00:00,985.38
2026-02-02T22:30:00+00:00,985.3
2026-02-02T22:45:00+00:00,985.32
2026-02-02T23:00:00+00:00,982.48
2026-02-02T23:15:00+00:00,981.56
2026-02-02T23:30:00+00:00,982.01
2026-02-02T23:45:00+00:00,980.07
2026-02-03T00:00:00+00:00,980.07
2026-02-03T00:15:00+00:00,980.07
2026-02-03T00:30:00+00:00,980.07
2026-02-03T00:45:00+00:00,980.07
2026-02-03T01:00:00+00:00,980.07
2026-02-03T01:15:00+00:00,980.07
2026-02-03T01:30:00+00:00,980.07
2026-02-03T01:45:00+00:00,980.07
2026-02-03T02:00:00+00:00,980.07
2026-02-03T02:15:00+00:00,980.07
2026-02-03T02:30:00+00:00,980.07
2026-02-03T02:45:00+00:00,980.07
2026-02-03T03:00:00+00:00,980.07
2026-02-03T03:15:00+00:00,980.07
2026-02-03T03:30:00+00:00,980.07
2026-02-03T03:45:00+00:00,980.07
2026-02-03T04:00:00+00:00,980.07
2026-02-03T04:15:00+00:00,980.07
2026-02-03T04:30:00+00:00,980.07
2026-02-03T04:45:00+00:00,980.07
2026-02-03T05:00:00+00:00,980.07
2026-02-03T05:15:00+00:00,980.07
2026-02-03T05:30:00+00:00,980.07
2026-02-03T05:45:00+00:00,980.07
2026-02-03T06:00:00+00:00,980.07
2026-02-03T06:15:00+00:00,980.07
2026-02-03T06:30:00+00:00,980.07
2026-02-03T06:45:00+00:00,980.07
2026-02-03T07:00:00+00:00,980.07
2026-02-03T07:15:00+00:00,980.07
2026-02-03T07:30:00+00:00,980.07
2026-02-03T07:45:00+00:00,980.07
2026-02-03T08:00:00+00:00,980.07
2026-02-03T08:15:00+00:00,980.07
2026-02-03T08:30:00+00:00,980.07
2026-02-03T08:45:00+00:00,980.07
2026-02-03T09:00:00+00:00,980.07
2026-02-03T09:15:00+00:00,980.07
2026-02-03T09:30:00+00:00,980.07
2026-02-03T09:45:00+00:00,980.07
2026-02-03T10:00:00+00:00,980.07
2026-02-03T10:15:00+00:00,980.07
2026-02-03T10:30:00+00:00,980.07
2026-02-03T10:45:00+00:00,980.07
2026-02-03T11:00:00+00:00,980.07
2026-02-03T11:15:00+00:00,980.07
2026-02-03T11:30:00+00:00,980.07
2026-02-03T11:45:00+00:00,980.07
2026-02-03T12:00:00+00:00,980.07
2026-02-03T12:15:00+00:00,980.07
2026-02-03T12:30:00+00:00,980.07
2026-02-03T12:45:00+00:00,980.07
2026-02-03T13:00:00+00:00,980.07
2026-02-03T13:15:00+00:00,980.07
2026-02-03T13:30:00+00:00,980.07
2026-02-03T13:45:00+00:00,980.07
2026-02-03T14:00:00+00:00,980.07
2026-02-03T14:15:00+00:00,980.07
2026-02-03T14:30:00+00:00,980.07
2026-02-03T14:45:00+00:00,980.07
2026-02-03T15:00:00+00:00,980.07
2026-02-03T15:15:00+00:00,980.07
2026-02-03T15:30:00+00:00,980.07
2026-02-03T15:45:00+00:00,980.07
2026-02-03T16:00:00+00:00,980.07
2026-02-03T16:15:00+00:00,979.97
2026-02-03T16:30:00+00:00,980.48
2026-02-03T16:45:00+00:00,979.07
2026-02-03T17:00:00+00:00,978.23
2026-02-03T17:15:00+00:00,978.5
2026-02-03T17:30:00+00:00,977.13
2026-02-03T17:45:00+00:00,976.45
2026-02-03T18:00:00+00:00,976.45
2026-02-03T18:15:00+00:00,976.45
2026-02-03T18:30:00+00:00,976.45
2026-02-03T18:45:00+00:00,976.45
2026-02-03T19:00:00+00:00,976.45
2026-02-03T19:15:00+00:00,976.45
2026-02-03T19:30:00+00:00,976.45
2026-02-03T19:45:00+00:00,976.45
2026-02-03T20:00:00+00:00,976.45
2026-02-03T20:15:00+00:00,976.45
2026-02-03T20:30:00+00:00,976.35
2026-02-03T20:45:00+00:00,976.03
2026-02-03T21:00:00+00:00,976.57
2026-02-03T21:15:00+00:00,976.27
2026-02-03T21:30:00+00:00,975.73
2026-02-03T21:45:00+00:00,976.04
2026-02-03T22:00:00+00:00,975.9
2026-02-03T22:15:00+00:00,975.71
2026-02-03T22:30:00+00:00,976.02
2026-02-03T22:45:00+00:00,975.67
2026-02-03T23:00:00+00:00,974.47
2026-02-03T23:15:00+00:00,974.47
2026-02-03T23:30:00+00:00,974.47
2026-02-03T23:45:00+00:00,974.47
2026-02-04T00:00:00+00:00,974.37
2026-02-04T00:15:00+00:00,974.13
2026-02-04T00:30:00+00:00,974.42
2026-02-04T00:45:00+00:00,975.82
2026-02-04T01:00:00+00:00,977.15
2026-02-04T01:15:00+00:00,976.81
2026-02-04T01:30:00+00:00,976.6
2026-02-04T01:45:00+00:00,976.99
2026-02-04T02:00:00+00:00,977.28
2026-02-04T02:15:00+00:00,977.22
2026-02-04T02:30:00+00:00,977.27
2026-02-04T02:45:00+00:00,976.82
2026-02-04T03:00:00+00:00,977.03
2026-02-04T03:15:00+00:00,977.05
2026-02-04T03:30:00+00:00,977.37
2026-02-04T03:45:00+00:00,977.55
2026-02-04T04:00:00+00:00,977.61
2026-02-04T04:15:00+00:00,977.34
2026-02-04T04:30:00+00:00,977.61
2026-02-04T04:45:00+00:00,977.7
2026-02-04T05:00:00+00:00,977.83
2026-02-04T05:15:00+00:00,977.61
2026-02-04T05:30:00+00:00,977.72
2026-02-04T05:45:00+00:00,977.58
2026-02-04T06:00:00+00:00,976.59
2026-02-04T06:15:00+00:00,976.34
2026-02-04T06:30:00+00:00,976.34
2026-02-04T06:45:00+00:00,976.34
2026-02-04T07:00:00+00:00,976.34
2026-02-04T07:15:00+00:00,976.34
2026-02-04T07:30:00+00:00,976.34
2026-02-04T07:45:00+00:00,976.34
2026-02-04T08:00:00+00:00,976.34
2026-02-04T08:15:00+00:00,976.34
2026-02-04T08:30:00+00:00,976.34
2026-02-04T08:45:00+00:00,976.34
2026-02-04T09:00:00+00:00,976.34
2026-02-04T09:15:00+00:00,976.34
2026-02-04T09:30:00+00:00,976.34
2026-02-04T09:45:00+00:00,976.34
2026-02-04T10:00:00+00:00,976.34
2026-02-04T10:15:00+00:00,976.34
2026-02-04T10:30:00+00:00,976.34
2026-02-04T10:45:00+00:00,976.34
2026-02-04T11:00:00+00:00,976.34
2026-02-04T11:15:00+00:00,976.34
2026-02-04T11:30:00+00:00,976.34
2026-02-04T11:45:00+00:00,976.34
2026-02-04T12:00:00+00:00,976.34
2026-02-04T12:15:00+00:00,976.34
2026-02-04T12:30:00+00:00,976.34
2026-02-04T12:45:00+00:00,976.34
2026-02-04T13:00:00+00:00,976.34
2026-02-04T13:15:00+00:00,976.34
2026-02-04T13:30:00+00:00,976.34
2026-02-04T13:45:00+00:00,976.34
2026-02-04T14:00:00+00:00,976.24
2026-02-04T14:15:00+00:00,975.4
2026-02-04T14:30:00+00:00,974.95
2026-02-04T14:45:00+00:00,974.95
2026-02-04T15:00:00+00:00,974.95
2026-02-04T15:15:00+00:00,974.95
2026-02-04T15:30:00+00:00,974.95
2026-02-04T15:45:00+00:00,974.95
2026-02-04T16:00:00+00:00,974.95
2026-02-04T16:15:00+00:00,974.95
2026-02-04T16:30:00+00:00,974.95
2026-02-04T16:45:00+00:00,974.95
2026-02-04T17:00:00+00:00,974.95
2026-02-04T17:15:00+00:00,974.95
2026-02-04T17:30:00+00:00,974.95
2026-02-04T17:45:00+00:00,974.95
2026-02-04T18:00:00+00:00,974.95
2026-02-04T18:15:00+00:00,974.95
2026-02-04T18:30:00+00:00,974.95
2026-02-04T18:45:00+00:00,974.95
2026-02-04T19:00:00+00:00,974.95
2026-02-04T19:15:00+00:00,974.95
2026-02-04T19:30:00+00:00,974.95
2026-02-04T19:45:00+00:00,974.95
2026-02-04T20:00:00+00:00,974.95
2026-02-04T20:15:00+00:00,974.95
2026-02-04T20:30:00+00:00,974.95
2026-02-04T20:45:00+00:00,974.95
2026-02-04T21:00:00+00:00,974.95
2026-02-04T21:15:00+00:00,974.95
2026-02-04T21:30:00+00:00,974.95
2026-02-04T21:45:00+00:00,974.95
2026-02-04T22:00:00+00:00,974.95
2026-02-04T22:15:00+00:00,974.95
2026-02-04T22:30:00+00:00,974.95
2026-02-04T22:45:00+00:00,974.95
2026-02-04T23:00:00+00:00,974.95
2026-02-04T23:15:00+00:00,974.95
2026-02-04T23:30:00+00:00,974.95
2026-02-04T23:45:00+00:00,974.95
2026-02-05T00:00:00+00:00,974.85
2026-02-05T00:15:00+00:00,975.78
2026-02-05T00:30:00+00:00,975.96
2026-02-05T00:45:00+00:00,975.35
2026-02-05T01:00:00+00:00,973.4
2026-02-05T01:15:00+00:00,973.4
2026-02-05T01:30:00+00:00,973.4
2026-02-05T01:45:00+00:00,973.4
2026-02-05T02:00:00+00:00,973.4
2026-02-05T02:15:00+00:00,973.4
2026-02-05T02:30:00+00:00,973.4
2026-02-05T02:45:00+00:00,973.4
2026-02-05T03:00:00+00:00,973.4
2026-02-05T03:15:00+00:00,973.4
2026-02-05T03:30:00+00:00,973.4
2026-02-05T03:45:00+00:00,973.4
2026-02-05T04:00:00+00:00,973.4
2026-02-05T04:15:00+00:00,973.4
2026-02-05T04:30:00+00:00,973.4
2026-02-05T04:45:00+00:00,973.4
2026-02-05T05:00:00+00:00,973.4
2026-02-05T05:15:00+00:00,973.4
2026-02-05T05:30:00+00:00,973.4
2026-02-05T05:45:00+00:00,973.4
2026-02-05T06:00:00+00:00,973.4
2026-02-05T06:15:00+00:00,973.4
2026-02-05T06:30:00+00:00,973.4
2026-02-05T06:45:00+00:00,973.4
2026-02-05T07:00:00+00:00,973.4
2026-02-05T07:15:00+00:00,973.4
2026-02-05T07:30:00+00:00,973.4
2026-02-05T07:45:00+00:00,973.4
2026-02-05T08:00:00+00:00,973.4
2026-02-05T08:15:00+00:00,973.4
2026-02-05T08:30:00+00:00,973.4
2026-02-05T08:45:00+00:00,973.4
2026-02-05T09:00:00+00:00,973.4
2026-02-05T09:15:00+00:00,973.4
2026-02-05T09:30:00+00:00,973.4
2026-02-05T09:45:00+00:00,973.3
2026-02-05T10:00:00+00:00,972.4
2026-02-05T10:15:00+00:00,972.99
2026-02-05T10:30:00+00:00,972.31
2026-02-05T10:45:00+00:00,972.35
2026-02-05T11:00:00+00:00,971.73
2026-02-05T11:15:00+00:00,971.35
2026-02-05T11:30:00+00:00,971.25
2026-02-05T11:45:00+00:00,971.46
2026-02-05T12:00:00+00:00,972.81
2026-02-05T12:15:00+00:00,973.02
2026-02-05T12:30:00+00:00,973.02
2026-02-05T12:45:00+00:00,972.87
2026-02-05T13:00:00+00:00,973.58
